id,ID2,Einrichtung,Trager,Anzeigen,Typ,Schlagworte,Zielgruppe,Beratungsmoglichkeiten,Prio,Sprachen,Barrierefreiheit,Kategorie,Uber_uns,Strasse,Hausnummer,Zusatz,PLZ,Bezirk,Stadtteil,Telefonnummer,EMail,Website,c24_h_7_Tage,Montag,Dienstag,Mittwoch,Donnerstag,Freitag,Samstag,Sonntag,Art_der_Anmeldung,Weitere_Offnungszeiten,lat,long,Ready
245,99,Berliner Krisendienst Spandau,"Albatros gGmbH , Caritasverband für das Erzbistum Berlin e.V. ,  Neuhland Hilfe in Krisen gGmbH , Kontakt- und Begegnungsstätte e.V. (KBS e.V.); Krisen- und Beratungsdienst e.V. (KUB e.V.); Platane 19 gGmbH",1,Beratung,"[""L"",1,3,5,6,2,4,10,11,7,9,12,8,15,16,14]",,,Niedrig,"Deutsch, Englisch, ggf. können Dolmetscher hinzugezogen werden",Keine Angabe,Krisendienst,"Der Berliner Krisendienst hilft schnell und qualifiziert bei psychosozialen Krisen bis hin zu akuten psychiatrischen Notsituationen. Kostenlos. 24 Stunden am Tag. Auf Wunsch anonym. Telefonisch, persönlich und in zugespitzten Situationen vor Ort (ggf. mit Ärzt*in in Rufbereitschaft). Onlineberatungen nach Terminvergabe. An 9 Berliner Standorten auch in Ihrer Nähe.",Charlottenstraße,13,,13597,Spandau,Spandau,030 3906330,info@berliner-krisendienst.de,https://www.berliner-krisendienst.de,nein,16:00 - 00:00,16:00 - 00:00,16:00 - 00:00,16:00 - 00:00,16:00 - 00:00,16:00 - 00:00,16:00 - 00:00,Keine Anmeldung nötig.,"Überregionaler Bereitschaftsdienst aller Regionen. Nachts von 0:00 Uhr bis 8:00 Uhr und an den Wochenenden und Feiertagen von 8:00 bis 16:00 Uhr (in dringenden Fällen Hausbesuche, Ärzt*in in Rufbereitschaft): Große Hamburger Straße 5, 10115 Berlin-Mitte, im Ärztehaus Hedwig, Aufgang 1, EG links. Telefon 030 390 63 10. Werktags von 8 bis 16 Uhr nur telefonische Information und Weitervermittlung – Telefon 030 390 63 10.",52.53685,13.20303,true
246,258,Afrikaherz,Verband für Interkulturelle Arbeit Berlin/Brandenburg e.V.,1,Beratung,"[""L"",15,22]",Migration & Flucht,,Hoch,"Deutsch, Englisch, Französisch",Keine Angabe,IGPP Handlungsfeld Sexuell übertragbare Infektionen,"Migration und Gesundheit: Beratung, Begleitung und Betreuung von Menschen aus Sub- Sahara Afrika",Elsenstraße,75,,12059,Neukölln,Neukölln,030 35050013,afrikaherz@via-in-berlin.de,,nein,10:30 - 17:00,10:30 - 17:00,10:30 - 17:00,10:30 - 17:00,10:30 - 17:00,Geschlossen,Geschlossen,"Termine können vereinbart werden: vor Ort, telefonisch, per Mail, Online",,52.48544,13.44962,true
247,425,Alkohol- und Medikamentenberatung Spandau,vista gGmbH,1,Beratung,"[""L"",7,12,25]",Angehörige,,Mittel,"Deutsch, Englisch, Italienisch",Keine Angabe,Alkohol- und Medikamentenberatungsstelle,"Information und Beratung: Wirkung und Risiken von psychoaktiven Substanzen, Wege zu mehr Konsumkompetenz (Programme wie Kontrolliertes Trinken), Angebote der Selbsthilfe und Gruppen, Entzugsmöglichkeiten und Therapieformen, Angebote für Angehörige. Vermittlung in weiterführende Angebote, ambulante Therapie und Nachsorge.",Carl-Schurz-Straße,31,,13597,Spandau,Spandau,030 355308770,spandau@vistaberlin.de,https://vistaberlin.de/einrichtungen/alkohol-und-medikamentenberatung-spandau/,nein,09:00 - 16:00,09:00 - 16:00,09:00 - 16:00,09:00 - 16:00,09:00 - 14:00,Geschlossen,Geschlossen,"Termine können vereinbart werden: vor Ort, telefonisch, per Mail",,52.53708,13.20282,true
248,416,Ambulante Suchtberatung Mitte,vista gGmbH,1,Beratung,"[""L"",7,9,12,8,25]",Angehörige,,Mittel,"Deutsch, Englisch",Keine Angabe,IGPP Handlungsfeld Drogen/Sucht,"In unserem Zentrum für integrative Suchthilfe informieren und beraten wir Sie zu Konsum von psychoaktiven Substanzen (Drogen, Alkohol, Medikamente), zu Sucht, Entzug, Therapie und Nachsorge, zu Substitution, Safer Use, Infektionsprophylaxe und vieles mehr.
Wollen Sie Ihren Konsum reduzieren oder beenden? Wir unterstützen und begleiten Sie auf Ihrem Weg zu mehr Konsumkompetenz, um das Risiko gesundheitsschädigender Folgen zu reduzieren. Bei Bedarf vermitteln wir Sie weiter. 
Zu unseren Angeboten gehören auch die Sprechstunden für Jugendliche, Angehörige, Partydrogenkonsument*innen sowie Selbsthilfegruppen und angeleitete Gruppen.",Stromstraße,47,,10551,Mitte,Moabit,030 224451100,mitte@vistaberlin.de,https://vistaberlin.de/konsum-alkohol-medikamente-und-drogen,nein,10:00 - 17:00,10:00 - 17:00,10:00 - 19:00,10:00 - 17:00,10:00 - 17:00,Geschlossen,Geschlossen,"Termine können vereinbart werden: vor Ort, telefonisch, per Mail","Offene Sprechstunde: Mo 13:00 bis 14:30 Uhr, Mi 16:00 bis 18:00 Uhr, Do 10:30 bis 12:00 Uhr und nach Vereinbarung. Partydrogensprechstunde: Di 14:00 bis 16:00 Uhr. Sprechstunde für Jugendliche: Di 14:00 bis 16:00 Uhr. Sprechstunde für Angehörige: Fr 15:00 bis 16:00 Uhr (mit telefonischer Anmeldung).",52.5295,13.34287,true
249,422,Ambulante Suchtberatung Pankow,vista gGmbH,1,Beratung,"[""L"",7,9,12,8,25]",Angehörige,,Mittel,"Deutsch, Arabisch, Englisch",Keine Angabe,IGPP Handlungsfeld Drogen/Sucht,"In unserem Zentrum für integrative Suchthilfe informieren und beraten wir zum Konsum von psychoaktiven Substanzen (Drogen, Alkohol, Medikamente), zu Sucht, Entzug, Therapie und Nachsorge, zu Substitution, Safer Use, Infektionsprophylaxe und vieles mehr.
Wollen Sie Ihren Konsum reduzieren oder beenden? Wir unterstützen und begleiten Sie auf Ihrem Weg zu mehr Konsumkompetenz, um das Risiko gesundheitsschädigender Folgen zu reduzieren. Bei Bedarf vermitteln wir Sie weiter. 
Zu unseren Angeboten gehören auch die Sprechstunden für Jugendliche, Angehörige, Partydrogenkonsument*innen sowie Selbsthilfegruppen und angeleitete Gruppen.",Greifswalder Straße,87,,10409,Pankow,Pankow,030 4471110,pankow@vistaberlin.de,https://vistaberlin.de/,nein,11:00 - 17:00,11:00 - 17:00,10:00 - 17:00,11:00 - 18:00,10:00 - 15:00,Geschlossen,Geschlossen,"Termine können vereinbart werden: vor Ort, telefonisch, per Mail","Offene Sprechstunde: Mo 13:00 bis 15:00 Uhr, Di 11:00 bis 13:00 Uhr (nur telefonisch), Do 16:00 bis 18:00 Uhr und nach Vereinbarung. Partydrogensprechstunde: Mi 15:00 bis 16:30 Uhr. Sprechstunde für Jugendliche: Mi 15:00 bis 16:30 Uhr. Sprechstunde für Angehörige nach telefonischer Vereinbarung.",52.542,13.44099,true
250,518,Anlaufstelle für Psychiatriebetroffene,BOP&P e.V. (Berliner Organisation Psychiatrie-Erfahrener und Psychiatrie-Betroffener e.V.),1,Beratung,"[""L"",3,2,12,23,22,13,24]","Migration & Flucht, LSBTIQ*, Divers",,Mittel,"Deutsch, Englisch, Weitere Sprachen bei Bedarf",Gebärdensprachler vor Ort,IGPP Handlungsfeld Besondere Bedarfslagen,"Die Anlaufstelle wird geführt von einer Betroffenenorganisation, die auf Selbsthilfe und Selbstorganisation basiert mit Schwerpunkten auf psychiatrische Gewalt und Diskriminierung. Psychiatrieerfahrung ist untrennbar von sozialen, ökonomischen und politischen Strukturen, daher setzen wir uns für Gleichberechtigung und Grundfreiheiten in all diesen Bereichen ein.",Naumannstraße,48,"Erdgeschoss, rechts",10829,Tempelhof-Schöneberg,Schöneberg,030 98426176,anlaufstelle@bopp-ev.de,https://bopp-ev.de/anlaufstelle/,nein,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,"Bitte Termin vereinbaren: telefonisch, per Mail","Die Öffnungszeiten der Anlaufstelle sind wechselhaft und auf der Webseite zu finden.
Momentan ist die Telefonzeit der Anlaufstelle jeden Mittwoch von 10 bis 13 Uhr.",52.48164,13.36325,true
251,102,Berliner Krisendienst Pankow,"Albatros gGmbH , Caritasverband für das Erzbistum Berlin e.V. ,  Neuhland Hilfe in Krisen gGmbH , Kontakt- und Begegnungsstätte e.V. (KBS e.V.); Krisen- und Beratungsdienst e.V. (KUB e.V.); Platane 19 gGmbH",1,Beratung,"[""L"",1,3,5,6,2,4,10,11,7,9,12,8,15,16,14]",,,Niedrig,"Deutsch, Englisch, ggf. können Dolmetscher hinzugezogen werden",Rollstuhlrechter Zugang,Krisendienst,"Der Berliner Krisendienst hilft schnell und qualifiziert bei psychosozialen Krisen bis hin zu akuten psychiatrischen Notsituationen. Kostenlos. 24 Stunden am Tag. Auf Wunsch anonym. Telefonisch, persönlich und in zugespitzten Situationen vor Ort (ggf. mit Ärzt*in in Rufbereitschaft). Onlineberatungen nach Terminvergabe. An 9 Berliner Standorten auch in Ihrer Nähe.",Mühlenstraße,48,,13187,Pankow,Pankow,030 3906340,info@berliner-krisendienst.de,https://www.berliner-krisendienst.de/ich-brauche-hilfe/pankow/,nein,16:00 - 00:00,16:00 - 00:00,16:00 - 00:00,16:00 - 00:00,16:00 - 00:00,16:00 - 00:00,16:00 - 00:00,Keine Anmeldung nötig.,"Überregionaler Bereitschaftsdienst aller Regionen. Nachts von 0:00 Uhr bis 8:00 Uhr und an den Wochenenden und Feiertagen von 8:00 bis 16:00 Uhr (in dringenden Fällen Hausbesuche, Ärzt*in in Rufbereitschaft): Große Hamburger Straße 5, 10115 Berlin-Mitte, im Ärztehaus Hedwig, Aufgang 1, EG links. Telefon 030 390 63 10. Werktags von 8 bis 16 Uhr nur telefonische Information und Weitervermittlung – Telefon 030 390 63 10.",52.56016,13.41205,true
252,465,Berliner Präventionspraxis,Fachstelle für Suchtprävention Berlin gGmbH,1,Beratung,"[""L"",11,7,9,12,8,25,20]","Angehörige, Kinder & Jugendliche",,Mittel,"Deutsch, Englisch, Weitere Sprachen, Spanisch, auf Anfrage weitere Sprachen mittels Sprachmittler*in möglich",Keine Angabe,Sonstiges von der SenWGP gefördertes Projekt,"Die Berliner Präventionspraxis bietet Unterstützung im Umgang mit Herausforderungen der Pubertät für Erziehende, Jugendliche und Fachkräfte, die mit Jugendlichen arbeiten. 

Die Themenfelder umfassen dabei erste Konsumerfahrungen oder auch emotionale Überforderung und Konflikte.

Wir beraten Sie zeitnah, unkompliziert und kostenfrei – ob persönlich in unseren Räumlichkeiten, per Zoom oder telefonisch.",Chausseestraße,128/129,2. OG,10115,Mitte,Mitte,030 29352644,info@berlin-praeventionspraxis.de,https://www.berlin-suchtpraevention.de/projekte/berliner-praeventions-praxis-raus-aus-der-grauzone/,nein,12:00 - 17:00,10:00 - 17:00,12:00 - 17:00,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Keine Anmeldung nötig.,Termine können auch außerhalb der Öffnungszeiten vereinbart werden.,52.52870,13.385547,true
253,156,BeSu Berlin - Beratungsstelle für suizidbetroffene An- und Zugehörige,Telefonseelsorge Berlin e.V.,1,Beratung,"[""L"",3,6,25]",Angehörige,,Hoch,"Deutsch, Englisch",Keine Angabe,IGPP Handlungsfeld Besondere Bedarfslagen,"In Einzelgesprächen vor Ort, per Telefon oder Video bieten wir persönliche Beratung zur Entlastung, Unterstützung und Stabilisierung für Menschen an, die von Suiziddrohungen, Suizidversuchen oder einem vollendeten Suizid betroffen sind. Zudem bieten wir angeleitete Gruppen an.",Nansenstraße,27,,12047,Neukölln,Neukölln,030 62732734,mail@besu-berlin.de,https://www.besu-berlin.de,nein,Geschlossen,10:00 - 17:00,10:00 - 15:00,10:00 - 17:00,10:00 - 15:00,Geschlossen,Geschlossen,"Bitte Termin vereinbaren: telefonisch, per Mail",,52.49104,13.4319,true
254,234,Birkenstube,vista gGmbH,1,Beratung,"[""L"",9]",,,Mittel,"Deutsch, Bosnisch/Serbisch/Kroatisch, Englisch, Polnisch",Keine Angabe,IGPP Handlungsfeld Drogen/Sucht,Kontakt - und Anlaufstelle mit integriertem Drogenkonsumraum,Birkenstraße,51,,10556,Mitte,Moabit,030 44721353,,,nein,12:00 - 19:00,12:00 - 19:00,14:00 - 19:00,10:00 - 17:00,10:00 - 17:00,Geschlossen,Geschlossen,Keine Anmeldung nötig.,,52.5315,13.34362,true
255,946,Inter*Trans*Beratung queer leben,Schwulenberatung Berlin,1,Beratung,"[""L"",1,3,5,6,24,13,20,25]","Divers, LSBTIQ*, Kinder & Jugendliche, Angehörige",,Mittel,"Deutsch, Arabisch, Englisch, Russisch, Persisch, Weitere Sprachen mit Sprachmittlung
",Rollstuhlrechter Zugang,Kontakt-und Beratungsstelle,"Die Inter*Trans*Beratung queer leben berät trans*, inter* und nicht-binäre Menschen sowie deren Angehörige. Themen in der Beratung können alle Fragen rund um Geschlechtsidentität, soziale, rechtliche und medizinische Transition, psychische Belastung, Beziehungsfragen und viele weitere sein.",Hermannstraße,256,3. Stock (mit Fahrstuhl),12049,Neukölln,Neukölln,030 4466 88 111,beratung@queer-leben.de,https://schwulenberatungberlin.de/angebote/queer-leben/,nein,Geschlossen,Geschlossen,Geschlossen,15:00 - 17:00,Geschlossen,Geschlossen,Geschlossen,"Bitte Termin vereinbaren: telefonisch, per Mail",,52.485707,13.42445356,true
256,120,KBS Südlicht,ajb gmbh,1,Beratung,"[""L"",1,3,5,6,2]",,,Mittel,"Deutsch, Englisch",Rollstuhlgerechter Zugang,Kontakt- und Beratungsstelle,"Wir sind Anlaufstelle für Menschen, die seelische Krisen oder Erkrankungen erfahren haben. Wir bieten psychosoziale und psychologische Beratung, Gruppen und offenen Austausch.",Rudower Straße,27,,12351,Neukölln,Buckow,030 32528897,kbs-neukoelln@ajb-berlin.de,https://ajb-berlin.de/angebote/kontakt-und-beratungsstelle-neukoelln-suedlicht/,nein,10:00 - 17:00,10:00 - 17:00,10:00 - 17:00,10:00 - 17:00,10:00 - 14:00,Geschlossen,Geschlossen,"Termine können vereinbart werden: vor Ort, telefonisch, per Mail",,52.44137,13.45906,true
257,303,transit,ajb gmbh,1,Beratung,"[""L"",1,3,5,6,2,13,25,24]","LSBTIQ*, Angehörige, Divers",,Mittel,"Deutsch, Englisch, Russisch, Spanisch",Rollstuhlgerechte Einrichtung,Kontakt- und Beratungsstelle,"Wir bieten Gespräche und Informationen rund um das Thema psychische Gesundheit, Krisenbewältigung für junge Menschen und ihre Freund*innen und Angehörigen.",Grimmestraße,16,,10967,Friedrichshain-Kreuzberg,Kreuzberg,030 28476647,kbs@ajb-berlin.de,https://ajb-berlin.de/angebote/kontakt-und-beratungsstelle-friedrichshain-kreuzberg-transit/,nein,09:00 - 16:00,09:00 - 16:00,09:00 - 16:00,09:00 - 16:00,09:00 - 16:00,Geschlossen,Geschlossen,"Bitte Termin vereinbaren: telefonisch, per Mail",,52.49231,13.41242,true
259,Sen104,Angeleitete Gesprächsgruppe für Glücksspielabhängige,,1,Selbsthilfe,"[""L"",10]",,,Mittel,Deutsch,Keine Angabe,Selbsthilfegruppe,Nur offen für Betroffene.,Wartenburgstraße,8,,10963,Friedrichshain-Kreuzberg,Kreuzberg,030 66633955,cafe.beispiellos@caritas-berlin.de,https://verhaltenssucht-berlin.de/,nein,18:00 - 19:30,18:30 - 20:00,Geschlossen,18:30 - 19:45,Geschlossen,Geschlossen,Geschlossen,"Bitte Termin vereinbaren: telefonisch, per Mail","Jeden 1. und 2. Dienstag im Monat, nur für Angehörige.",52.49584100822124,13.380425868592882,true
260,Sen036,TeilHafen - Teilhabeleistungen für Menschen mit seelischer Behinderung im Rahmen der Duldung,Caritasverband für das Erzbistum Berlin e.V.,1,Beratung,"[""L"",7,1,6,9,5,23,8,16,12,2,3,22]",Migration & Flucht,,Niedrig,"Deutsch, Deutsch, Englisch, Arabisch, Farsi, Kurdisch, Weitere Sprachen mit Sprachmittlung",Keine Angabe,IGPP Handlungsfeld Besondere Bedarfslagen,"Bei BAYAN (بيان  = Klarheit) handelt es sich um eine mobile Beratung für Geflüchtete, mit dem Ziel, Menschen mit Suchtmittelkonsum und/oder psychischen Beeinträchtigungen  den Zugang in die Regelsysteme (v.a. die Eingliederungshilfe) und Anlaufstellen des Bezirks Steglitz-Zehlendorf zu erleichtern.",Lepsiusstraße,44,,12163,Steglitz-Zehlendorf,,0152 5913 7352,e.hoesch@caritas-berlin.de,,nein,Geschlossen,Geschlossen,10:00 - 13:00,Geschlossen,Geschlossen,Geschlossen,Geschlossen,"Termine können vereinbart werden.: telefonisch, per Mail",,52.46004,13.32601,true
261,Sen096,Beratung und Service (BuS),Lebensnähe gGmbH,1,Beratung,"[""L"",1,3,5,6,2]",,,Mittel,"Deutsch, Englisch, Arabisch, Russich, Weitere Sprachen",Keine Angabe,Kontakt- und Beratungsstelle,,Alt-Marzahn,25d,,12685,Marzahn-Hellersdorf,Marzahn,030 54973499,bus@lebensnaehe.de,http://lebensnaehe.de/2017/03/26/begegnungsstaette/,nein,10:00 - 17:00,13:00 - 15:00,11:00 - 13:00,13:00 - 16:00,12:00 - 15:00,Geschlossen,Geschlossen,"Bitte Termin vereinbaren: vor Ort, telefonisch, per Mail",,52.54446979,13.55909,true
262,Sen037,Beratungsstelle für Alkohol- und Medikamentenabhängige Menschen,Rettungsring e.V.,1,Beratung,"[""L"",7,12]",,,Mittel,"Deutsch, Englisch, Französisch",Keine Angabe,Alkohol- und Medikamentenberatungsstelle,,Backnanger Straße,9,,13467,Reinickendorf,,"030 40533176, 030 40582441",kontakt@rettungsring.org,https://www.rettungsring-ev.de/,nein,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 13:00,Geschlossen,Geschlossen,"Bitte Termin vereinbaren: telefonisch, per Mail",,52.61738,13.30563,true
263,Sen090,Checkpoint BLN,Schwulenberatung Berlin gGmbH,1,Beratung,"[""L"",15,18,24,13]","Männer, Divers, LSBTIQ*",,Hoch,"Deutsch, Englisch, Arabisch, Persisch, Russisch, Spanisch, Türkisch",Keine Angabe,IGPP Handlungsfeld Sexuell übertragbare Infektionen,"Im Checkpoint BLN gibt es für schwule und bisexuelle Männer sowie für trans* und inter* Personen Tests auf HIV und andere sexuell übertragbare Krankheiten, sowie medizinische Behandlung dieser Infektionen. Außerdem beraten wir dich zu deiner sexuellen Gesundheit, deinem Substanzkonsum oder queeren Themen.",Hermannstraße,256-258,,12049,Neukölln,,030 40364610,mail@checkpoint-bln.de,https://checkpoint-bln.de/,nein,14:00 - 20:00,14:00 - 20:00,14:00 - 20:00,14:00 - 20:00,14:00 - 20:00,Geschlossen,Geschlossen,Bitte Termin vereinbaren: Online,,52.48593,13.42446,true
264,Sen056,Integrative Suchtberatung Königsberger 11,Caritasverband für das Erzbistum Berlin e.V.,1,Beratung,"[""L"",7,9,12,8,25,20]","Angehörige, Kinder & Jugendliche",,Mittel,"Deutsch, Englisch, Kurdisch, Arabisch, Farsi, weitere Sprachen","Rollstuhlgerechter Zugang, Rollstuhlgerechte Einrichtung",IGPP Handlungsfeld Drogen/Sucht,"Wir bieten unsere professionelle Hilfe für Menschen an, die Probleme und Fragen rund um den Konsum von legalen und illegalen Suchtstoffen haben: Beratung (Präsenz, Telefon, Online), Frühintervention, Vermittlung, Betreutes Einzelwohnen, aufsuchende Arbeit in Haftanstalten, Ambulante Nachsorge. Die Beratung ist kostenlos und überkonfessionell.",Königsberger Straße,11,,12207,Steglitz-Zehlendorf,,030 6663390,sucht-koenigsberger@caritas-berlin.de,https://www.caritas-berlin.de/beratungundhilfe/berlin/sucht/beratung-und-therapie,nein,09:00 - 17:00,09:00 - 18:00,09:00 - 17:00,09:00 - 17:00,09:00 - 15:00,Geschlossen,Geschlossen,"Bitte Termin vereinbaren: telefonisch, per Mail",Offene Sprechstunde: Dienstag 16:00-18:00 Uhr.,52.43041,13.32005,true
265,Sen006,"Klinik für Psychiatrie, Psychotherapie und Psychosomatik",Vivantes Netzwerk für Gesundheit GmbH Auguste-Viktoria-Klinikum,1,Klinik,"[""L"",1,3,5,6,2,4,10,11,7,9,12,8,15,16,14]",,,Niedrig,Deutsch,Keine Angabe,Pflichtversorgende Klinik,Die Klinik versorgt im Bezirk Schöneberg psychisch kranke und suchtkranke Menschen mit besonders schweren Erkrankungen oder in akuten Notfällen. In allen Berliner Bezirken gibt es an mindestens einem Krankenhaus eine Fachabteilung für Psychiatrie oder ein psychiatrisches Fachkrankenhaus.,Rubensstraße,125,"Haus 18, 1. OG",12157,Tempelhof-Schöneberg,Schöneberg,"030 13020-2749, 030 13020-2871",psychiatrie.avk@vivantes.de,https://www.vivantes.de/auguste-viktoria-klinikum/psychiatrie-psychotherapie-und-psychosomatik,nein,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,"Termine können vereinbart werden: telefonisch, per Mail",Sprechzeiten der Psychiatrischen Institutsambulanz in Schöneberg: Montag bis Freitag 9:00 Uhr - 12:30 Uhr & 14:00 Uhr - 15:30 Uhr. Tel. (030) 130 20 2871. E-Mail: pia.avk@vivantes.de,52.46296,13.34629,true
266,Sen012,"Klinik für Psychiatrie, Psychotherapie und Psychosomatik",Wenckebach-Klinikum,1,Klinik,"[""L"",1,3,5,6,2,4,10,11,7,9,12,8,15,16,14]",,,Niedrig,Deutsch,Keine Angabe,Pflichtversorgende Klinik,Die Klinik versorgt im Bezirk Tempelhof psychisch kranke und suchtkranke Menschen mit besonders schweren Erkrankungen oder in akuten Notfällen. In allen Berliner Bezirken gibt es an mindestens einem Krankenhaus eine Fachabteilung für Psychiatrie oder ein psychiatrisches Fachkrankenhaus.,Wenckebachstraße,23,,12099,Tempelhof-Schöneberg,Tempelhof,"030 13019-2304 ",psychiatrie.wbk@vivantes.de,https://www.vivantes.de/wenckebach-klinikum/fachbereiche/kliniken/psychiatrie-psychotherapie-und-psychosomatik,nein,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,"Termine können vereinbart werden: telefonisch, per Mail",,52.45904,13.38838,true
267,Sen082,Kontakt- und Beratungsstelle,Kinderhilfe e.V.,1,Beratung,"[""L"",16,20]",Kinder & Jugendliche,,Hoch,Deutsch,Keine Angabe,IGPP Handlungsfeld Besondere Bedarfslagen,,Alt-Hermsdorf,38,,13467,Reinickendorf,,030 58582022,info@kinderhilfe-ev.de,https://kinderhilfe-ev.de/projekte-angebote/beratung/,nein,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,"Bitte Termin vereinbaren: telefonisch, per Mail",Termine nach Vereinbarung.,52.61599,13.31777,true
268,Sen059,Kontakt- und Beratungsstelle Treptow,ajb gmbh,1,Beratung,"[""L"",1,3,5,6,2]",,,Mittel,Deutsch,Keine Angabe,Kontakt- und Beratungsstelle,,Thomas-Müntzer-Straße,6,,12489,Treptow-Köpenick,,030 6715010,kbs-treptow@ajb-berlin.de,https://ajb-berlin.de/angebote/kontakt-und-beratungsstelle-treptow-koepenick/,nein,10:00 - 18:00,10:00 - 16:00,10:00 - 18:00,10:00 - 18:00,Geschlossen,Geschlossen,Geschlossen,"Termine können vereinbart werden: vor Ort, telefonisch, per Mail",Freitag nach Vereinbarung.,52.43634,13.54526,true
